"WOJ","POW","GMI","RODZ","NAZWA","NAZWA_DOD","STAN_NA"
2,,,,"DOLNOŚLĄSKIE","województwo",1.01.2019
2,1,,,"bolesławiecki","powiat",1.01.2019
2,1,1,1,"Bolesławiec","gmina miejska",1.01.2019
2,1,2,2,"Bolesławiec","gmina wiejska",1.01.2019
2,1,3,2,"Gromadka","gmina wiejska",1.01.2019
2,1,4,4,"Nowogrodziec","miasto",1.01.2019
2,1,4,5,"Nowogrodziec","obszar wiejski",1.01.2019
2,1,5,2,"Osiecznica","gmina wiejska",1.01.2019
2,1,6,2,"Warta Bolesławiecka","gmina wiejska",1.01.2019
2,2,,,"dzierżoniowski","powiat",1.01.2019
2,2,1,1,"Bielawa","gmina miejska",1.01.2019
2,2,2,1,"Dzierżoniów","gmina miejska",1.01.2019
2,2,3,4,"Pieszyce","miasto",1.01.2019
2,2,3,5,"Pieszyce","obszar wiejski",1.01.2019
2,2,4,1,"Piława Górna","gmina miejska",1.01.2019
2,2,5,2,"Dzierżoniów","gmina wiejska",1.01.2019
2,2,6,2,"Łagiewniki","gmina wiejska",1.01.2019
2,2,7,4,"Niemcza","miasto",1.01.2019
2,2,7,5,"Niemcza","obszar wiejski",1.01.2019
2,3,,,"głogowski","powiat",1.01.2019
2,3,1,1,"Głogów","gmina miejska",1.01.2019
2,3,2,2,"Głogów","gmina wiejska",1.01.2019
2,3,3,2,"Jerzmanowa","gmina wiejska",1.01.2019
2,3,4,2,"Kotla","gmina wiejska",1.01.2019
2,3,5,2,"Pęcław","gmina wiejska",1.01.2019
2,3,6,2,"Żukowice","gmina wiejska",1.01.2019
2,4,,,"górowski","powiat",1.01.2019
2,4,1,4,"Góra","miasto",1.01.2019
2,4,1,5,"Góra","obszar wiejski",1.01.2019
2,4,2,2,"Jemielno","gmina wiejska",1.01.2019
2,4,3,2,"Niechlów","gmina wiejska",1.01.2019
2,4,4,4,"Wąsosz","miasto",1.01.2019
2,4,4,5,"Wąsosz","obszar wiejski",1.01.2019
2,5,,,"jaworski","powiat",1.01.2019
2,5,1,1,"Jawor","gmina miejska",1.01.2019
2,5,2,4,"Bolków","miasto",1.01.2019
2,5,2,5,"Bolków","obszar wiejski",1.01.2019
2,5,3,2,"Męcinka","gmina wiejska",1.01.2019
2,5,4,2,"Mściwojów","gmina wiejska",1.01.2019
2,5,5,2,"Paszowice","gmina wiejska",1.01.2019
2,5,6,2,"Wądroże Wielkie","gmina wiejska",1.01.2019
2,6,,,"jeleniogórski","powiat",1.01.2019
2,6,1,1,"Karpacz","gmina miejska",1.01.2019
2,6,2,1,"Kowary","gmina miejska",1.01.2019
2,6,3,1,"Piechowice","gmina miejska",1.01.2019
2,6,4,1,"Szklarska Poręba","gmina miejska",1.01.2019
2,6,5,2,"Janowice Wielkie","gmina wiejska",1.01.2019
2,6,6,2,"Jeżów Sudecki","gmina wiejska",1.01.2019
2,6,7,2,"Mysłakowice","gmina wiejska",1.01.2019
2,6,8,2,"Podgórzyn","gmina wiejska",1.01.2019
2,6,9,2,"Stara Kamienica","gmina wiejska",1.01.2019
2,7,,,"kamiennogórski","powiat",1.01.2019
2,7,1,1,"Kamienna Góra","gmina miejska",1.01.2019
2,7,2,2,"Kamienna Góra","gmina wiejska",1.01.2019
2,7,3,4,"Lubawka","miasto",1.01.2019
2,7,3,5,"Lubawka","obszar wiejski",1.01.2019
2,7,4,2,"Marciszów","gmina wiejska",1.01.2019
2,8,,,"kłodzki","powiat",1.01.2019
2,8,1,1,"Duszniki-Zdrój","gmina miejska",1.01.2019
2,8,2,1,"Kłodzko","gmina miejska",1.01.2019
2,8,3,1,"Kudowa-Zdrój","gmina miejska",1.01.2019
2,8,4,1,"Nowa Ruda","gmina miejska",1.01.2019
2,8,5,1,"Polanica-Zdrój","gmina miejska",1.01.2019
2,8,6,4,"Bystrzyca Kłodzka","miasto",1.01.2019
2,8,6,5,"Bystrzyca Kłodzka","obszar wiejski",1.01.2019
2,8,7,2,"Kłodzko","gmina wiejska",1.01.2019
2,8,8,4,"Lądek-Zdrój","miasto",1.01.2019
2,8,8,5,"Lądek-Zdrój","obszar wiejski",1.01.2019
2,8,9,2,"Lewin Kłodzki","gmina wiejska",1.01.2019
2,8,10,4,"Międzylesie","miasto",1.01.2019
2,8,10,5,"Międzylesie","obszar wiejski",1.01.2019
2,8,11,2,"Nowa Ruda","gmina wiejska",1.01.2019
2,8,12,4,"Radków","miasto",1.01.2019
2,8,12,5,"Radków","obszar wiejski",1.01.2019
2,8,13,4,"Stronie Śląskie","miasto",1.01.2019
2,8,13,5,"Stronie Śląskie","obszar wiejski",1.01.2019
2,8,14,4,"Szczytna","miasto",1.01.2019
2,8,14,5,"Szczytna","obszar wiejski",1.01.2019
2,9,,,"legnicki","powiat",1.01.2019
2,9,1,1,"Chojnów","gmina miejska",1.01.2019
2,9,2,2,"Chojnów","gmina wiejska",1.01.2019
2,9,3,2,"Krotoszyce","gmina wiejska",1.01.2019
2,9,4,2,"Kunice","gmina wiejska",1.01.2019
2,9,5,2,"Legnickie Pole","gmina wiejska",1.01.2019
2,9,6,2,"Miłkowice","gmina wiejska",1.01.2019
2,9,7,4,"Prochowice","miasto",1.01.2019
2,9,7,5,"Prochowice","obszar wiejski",1.01.2019
2,9,8,2,"Ruja","gmina wiejska",1.01.2019
2,10,,,"lubański","powiat",1.01.2019
2,10,1,1,"Lubań","gmina miejska",1.01.2019
2,10,2,1,"Świeradów-Zdrój","gmina miejska",1.01.2019
2,10,3,4,"Leśna","miasto",1.01.2019
2,10,3,5,"Leśna","obszar wiejski",1.01.2019
2,10,4,2,"Lubań","gmina wiejska",1.01.2019
2,10,5,4,"Olszyna","miasto",1.01.2019
2,10,5,5,"Olszyna","obszar wiejski",1.01.2019
2,10,6,2,"Platerówka","gmina wiejska",1.01.2019
2,10,7,2,"Siekierczyn","gmina wiejska",1.01.2019
2,11,,,"lubiński","powiat",1.01.2019
2,11,1,1,"Lubin","gmina miejska",1.01.2019
2,11,2,2,"Lubin","gmina wiejska",1.01.2019
2,11,3,2,"Rudna","gmina wiejska",1.01.2019
2,11,4,4,"Ścinawa","miasto",1.01.2019
2,11,4,5,"Ścinawa","obszar wiejski",1.01.2019
2,12,,,"lwówecki","powiat",1.01.2019
2,12,1,4,"Gryfów Śląski","miasto",1.01.2019
2,12,1,5,"Gryfów Śląski","obszar wiejski",1.01.2019
2,12,2,4,"Lubomierz","miasto",1.01.2019
2,12,2,5,"Lubomierz","obszar wiejski",1.01.2019
2,12,3,4,"Lwówek Śląski","miasto",1.01.2019
2,12,3,5,"Lwówek Śląski","obszar wiejski",1.01.2019
2,12,4,4,"Mirsk","miasto",1.01.2019
2,12,4,5,"Mirsk","obszar wiejski",1.01.2019
2,12,5,4,"Wleń","miasto",1.01.2019
2,12,5,5,"Wleń","obszar wiejski",1.01.2019
2,13,,,"milicki","powiat",1.01.2019
2,13,1,2,"Cieszków","gmina wiejska",1.01.2019
2,13,2,2,"Krośnice","gmina wiejska",1.01.2019
2,13,3,4,"Milicz","miasto",1.01.2019
2,13,3,5,"Milicz","obszar wiejski",1.01.2019
2,14,,,"oleśnicki","powiat",1.01.2019
2,14,1,1,"Oleśnica","gmina miejska",1.01.2019
2,14,2,4,"Bierutów","miasto",1.01.2019
2,14,2,5,"Bierutów","obszar wiejski",1.01.2019
2,14,3,2,"Dobroszyce","gmina wiejska",1.01.2019
2,14,4,2,"Dziadowa Kłoda","gmina wiejska",1.01.2019
2,14,5,4,"Międzybórz","miasto",1.01.2019
2,14,5,5,"Międzybórz","obszar wiejski",1.01.2019
2,14,6,2,"Oleśnica","gmina wiejska",1.01.2019
2,14,7,4,"Syców","miasto",1.01.2019
2,14,7,5,"Syców","obszar wiejski",1.01.2019
2,14,8,4,"Twardogóra","miasto",1.01.2019
2,14,8,5,"Twardogóra","obszar wiejski",1.01.2019
2,15,,,"oławski","powiat",1.01.2019
2,15,1,1,"Oława","gmina miejska",1.01.2019
2,15,2,2,"Domaniów","gmina wiejska",1.01.2019
2,15,3,4,"Jelcz-Laskowice","miasto",1.01.2019
2,15,3,5,"Jelcz-Laskowice","obszar wiejski",1.01.2019
2,15,4,2,"Oława","gmina wiejska",1.01.2019
2,16,,,"polkowicki","powiat",1.01.2019
2,16,1,4,"Chocianów","miasto",1.01.2019
2,16,1,5,"Chocianów","obszar wiejski",1.01.2019
2,16,2,2,"Gaworzyce","gmina wiejska",1.01.2019
2,16,3,2,"Grębocice","gmina wiejska",1.01.2019
2,16,4,4,"Polkowice","miasto",1.01.2019
2,16,4,5,"Polkowice","obszar wiejski",1.01.2019
2,16,5,4,"Przemków","miasto",1.01.2019
2,16,5,5,"Przemków","obszar wiejski",1.01.2019
2,16,6,2,"Radwanice","gmina wiejska",1.01.2019
2,17,,,"strzeliński","powiat",1.01.2019
2,17,1,2,"Borów","gmina wiejska",1.01.2019
2,17,2,2,"Kondratowice","gmina wiejska",1.01.2019
2,17,3,2,"Przeworno","gmina wiejska",1.01.2019
2,17,4,4,"Strzelin","miasto",1.01.2019
2,17,4,5,"Strzelin","obszar wiejski",1.01.2019
2,17,5,4,"Wiązów","miasto",1.01.2019
2,17,5,5,"Wiązów","obszar wiejski",1.01.2019
2,18,,,"średzki","powiat",1.01.2019
2,18,1,2,"Kostomłoty","gmina wiejska",1.01.2019
2,18,2,2,"Malczyce","gmina wiejska",1.01.2019
2,18,3,2,"Miękinia","gmina wiejska",1.01.2019
2,18,4,4,"Środa Śląska","miasto",1.01.2019
2,18,4,5,"Środa Śląska","obszar wiejski",1.01.2019
2,18,5,2,"Udanin","gmina wiejska",1.01.2019
2,19,,,"świdnicki","powiat",1.01.2019
2,19,1,1,"Świdnica","gmina miejska",1.01.2019
2,19,2,1,"Świebodzice","gmina miejska",1.01.2019
2,19,3,2,"Dobromierz","gmina wiejska",1.01.2019
2,19,4,4,"Jaworzyna Śląska","miasto",1.01.2019
2,19,4,5,"Jaworzyna Śląska","obszar wiejski",1.01.2019
2,19,5,2,"Marcinowice","gmina wiejska",1.01.2019
2,19,6,4,"Strzegom","miasto",1.01.2019
2,19,6,5,"Strzegom","obszar wiejski",1.01.2019
2,19,7,2,"Świdnica","gmina wiejska",1.01.2019
2,19,8,4,"Żarów","miasto",1.01.2019
2,19,8,5,"Żarów","obszar wiejski",1.01.2019
2,20,,,"trzebnicki","powiat",1.01.2019
2,20,1,4,"Oborniki Śląskie","miasto",1.01.2019
2,20,1,5,"Oborniki Śląskie","obszar wiejski",1.01.2019
2,20,2,4,"Prusice","miasto",1.01.2019
2,20,2,5,"Prusice","obszar wiejski",1.01.2019
2,20,3,4,"Trzebnica","miasto",1.01.2019
2,20,3,5,"Trzebnica","obszar wiejski",1.01.2019
2,20,4,2,"Wisznia Mała","gmina wiejska",1.01.2019
2,20,5,2,"Zawonia","gmina wiejska",1.01.2019
2,20,6,4,"Żmigród","miasto",1.01.2019
2,20,6,5,"Żmigród","obszar wiejski",1.01.2019
2,21,,,"wałbrzyski","powiat",1.01.2019
2,21,1,1,"Boguszów-Gorce","gmina miejska",1.01.2019
2,21,2,1,"Jedlina-Zdrój","gmina miejska",1.01.2019
2,21,3,1,"Szczawno-Zdrój","gmina miejska",1.01.2019
2,21,4,2,"Czarny Bór","gmina wiejska",1.01.2019
2,21,5,4,"Głuszyca","miasto",1.01.2019
2,21,5,5,"Głuszyca","obszar wiejski",1.01.2019
2,21,6,4,"Mieroszów","miasto",1.01.2019
2,21,6,5,"Mieroszów","obszar wiejski",1.01.2019
2,21,7,2,"Stare Bogaczowice","gmina wiejska",1.01.2019
2,21,8,2,"Walim","gmina wiejska",1.01.2019
2,22,,,"wołowski","powiat",1.01.2019
2,22,1,4,"Brzeg Dolny","miasto",1.01.2019
2,22,1,5,"Brzeg Dolny","obszar wiejski",1.01.2019
2,22,2,2,"Wińsko","gmina wiejska",1.01.2019
2,22,3,4,"Wołów","miasto",1.01.2019
2,22,3,5,"Wołów","obszar wiejski",1.01.2019
2,23,,,"wrocławski","powiat",1.01.2019
2,23,1,2,"Czernica","gmina wiejska",1.01.2019
2,23,2,2,"Długołęka","gmina wiejska",1.01.2019
2,23,3,2,"Jordanów Śląski","gmina wiejska",1.01.2019
2,23,4,4,"Kąty Wrocławskie","miasto",1.01.2019
2,23,4,5,"Kąty Wrocławskie","obszar wiejski",1.01.2019
2,23,5,2,"Kobierzyce","gmina wiejska",1.01.2019
2,23,6,2,"Mietków","gmina wiejska",1.01.2019
2,23,7,4,"Sobótka","miasto",1.01.2019
2,23,7,5,"Sobótka","obszar wiejski",1.01.2019
2,23,8,4,"Siechnice","miasto",1.01.2019
2,23,8,5,"Siechnice","obszar wiejski",1.01.2019
2,23,9,2,"Żórawina","gmina wiejska",1.01.2019
2,24,,,"ząbkowicki","powiat",1.01.2019
2,24,1,4,"Bardo","miasto",1.01.2019
2,24,1,5,"Bardo","obszar wiejski",1.01.2019
2,24,2,2,"Ciepłowody","gmina wiejska",1.01.2019
2,24,3,2,"Kamieniec Ząbkowicki","gmina wiejska",1.01.2019
2,24,4,2,"Stoszowice","gmina wiejska",1.01.2019
2,24,5,4,"Ząbkowice Śląskie","miasto",1.01.2019
2,24,5,5,"Ząbkowice Śląskie","obszar wiejski",1.01.2019
2,24,6,4,"Ziębice","miasto",1.01.2019
2,24,6,5,"Ziębice","obszar wiejski",1.01.2019
2,24,7,4,"Złoty Stok","miasto",1.01.2019
2,24,7,5,"Złoty Stok","obszar wiejski",1.01.2019
2,25,,,"zgorzelecki","powiat",1.01.2019
2,25,1,1,"Zawidów","gmina miejska",1.01.2019
2,25,2,1,"Zgorzelec","gmina miejska",1.01.2019
2,25,3,4,"Bogatynia","miasto",1.01.2019
2,25,3,5,"Bogatynia","obszar wiejski",1.01.2019
2,25,4,4,"Pieńsk","miasto",1.01.2019
2,25,4,5,"Pieńsk","obszar wiejski",1.01.2019
2,25,5,2,"Sulików","gmina wiejska",1.01.2019
2,25,6,4,"Węgliniec","miasto",1.01.2019
2,25,6,5,"Węgliniec","obszar wiejski",1.01.2019
2,25,7,2,"Zgorzelec","gmina wiejska",1.01.2019
2,26,,,"złotoryjski","powiat",1.01.2019
2,26,1,1,"Wojcieszów","gmina miejska",1.01.2019
2,26,2,1,"Złotoryja","gmina miejska",1.01.2019
2,26,3,2,"Pielgrzymka","gmina wiejska",1.01.2019
2,26,4,4,"Świerzawa","miasto",1.01.2019
2,26,4,5,"Świerzawa","obszar wiejski",1.01.2019
2,26,5,2,"Zagrodno","gmina wiejska",1.01.2019
2,26,6,2,"Złotoryja","gmina wiejska",1.01.2019
2,61,,,"Jelenia Góra","miasto na prawach powiatu",1.01.2019
2,61,1,1,"Jelenia Góra","gmina miejska",1.01.2019
2,62,,,"Legnica","miasto na prawach powiatu",1.01.2019
2,62,1,1,"Legnica","gmina miejska",1.01.2019
2,64,,,"Wrocław","miasto na prawach powiatu",1.01.2019
2,64,2,9,"Wrocław-Fabryczna","delegatura",1.01.2019
2,64,3,9,"Wrocław-Krzyki","delegatura",1.01.2019
2,64,4,9,"Wrocław-Psie Pole","delegatura",1.01.2019
2,64,5,9,"Wrocław-Stare Miasto","delegatura",1.01.2019
2,64,6,9,"Wrocław-Śródmieście","delegatura",1.01.2019
2,65,,,"Wałbrzych","miasto na prawach powiatu",1.01.2019
2,65,1,1,"Wałbrzych","gmina miejska",1.01.2019
4,,,,"KUJAWSKO-POMORSKIE","województwo",1.01.2019
4,1,,,"aleksandrowski","powiat",1.01.2019
4,1,1,1,"Aleksandrów Kujawski","gmina miejska",1.01.2019
4,1,2,1,"Ciechocinek","gmina miejska",1.01.2019
4,1,3,1,"Nieszawa","gmina miejska",1.01.2019
4,1,4,2,"Aleksandrów Kujawski","gmina wiejska",1.01.2019
4,1,5,2,"Bądkowo","gmina wiejska",1.01.2019
4,1,6,2,"Koneck","gmina wiejska",1.01.2019
4,1,7,2,"Raciążek","gmina wiejska",1.01.2019
4,1,8,2,"Waganiec","gmina wiejska",1.01.2019
4,1,9,2,"Zakrzewo","gmina wiejska",1.01.2019
4,2,,,"brodnicki","powiat",1.01.2019
4,2,1,1,"Brodnica","gmina miejska",1.01.2019
4,2,2,2,"Bobrowo","gmina wiejska",1.01.2019
4,2,3,2,"Brodnica","gmina wiejska",1.01.2019
4,2,4,2,"Brzozie","gmina wiejska",1.01.2019
4,2,5,4,"Górzno","miasto",1.01.2019
4,2,5,5,"Górzno","obszar wiejski",1.01.2019
4,2,6,2,"Bartniczka","gmina wiejska",1.01.2019
4,2,7,4,"Jabłonowo Pomorskie","miasto",1.01.2019
4,2,7,5,"Jabłonowo Pomorskie","obszar wiejski",1.01.2019
4,2,8,2,"Osiek","gmina wiejska",1.01.2019
4,2,9,2,"Świedziebnia","gmina wiejska",1.01.2019
4,2,10,2,"Zbiczno","gmina wiejska",1.01.2019
4,3,,,"bydgoski","powiat",1.01.2019
4,3,1,2,"Białe Błota","gmina wiejska",1.01.2019
4,3,2,2,"Dąbrowa Chełmińska","gmina wiejska",1.01.2019
4,3,3,2,"Dobrcz","gmina wiejska",1.01.2019
4,3,4,4,"Koronowo","miasto",1.01.2019
4,3,4,5,"Koronowo","obszar wiejski",1.01.2019
4,3,5,2,"Nowa Wieś Wielka","gmina wiejska",1.01.2019
4,3,6,2,"Osielsko","gmina wiejska",1.01.2019
4,3,7,2,"Sicienko","gmina wiejska",1.01.2019
4,3,8,4,"Solec Kujawski","miasto",1.01.2019
4,3,8,5,"Solec Kujawski","obszar wiejski",1.01.2019
4,4,,,"chełmiński","powiat",1.01.2019
4,4,1,1,"Chełmno","gmina miejska",1.01.2019
4,4,2,2,"Chełmno","gmina wiejska",1.01.2019
4,4,3,2,"Kijewo Królewskie","gmina wiejska",1.01.2019
4,4,4,2,"Lisewo","gmina wiejska",1.01.2019
4,4,5,2,"Papowo Biskupie","gmina wiejska",1.01.2019
4,4,6,2,"Stolno","gmina wiejska",1.01.2019
4,4,7,2,"Unisław","gmina wiejska",1.01.2019
4,5,,,"golubsko-dobrzyński","powiat",1.01.2019
4,5,1,1,"Golub-Dobrzyń","gmina miejska",1.01.2019
4,5,2,2,"Ciechocin","gmina wiejska",1.01.2019
4,5,3,2,"Golub-Dobrzyń","gmina wiejska",1.01.2019
4,5,4,4,"Kowalewo Pomorskie","miasto",1.01.2019
4,5,4,5,"Kowalewo Pomorskie","obszar wiejski",1.01.2019
4,5,5,2,"Radomin","gmina wiejska",1.01.2019
4,5,6,2,"Zbójno","gmina wiejska",1.01.2019
4,6,,,"grudziądzki","powiat",1.01.2019
4,6,1,2,"Grudziądz","gmina wiejska",1.01.2019
4,6,2,2,"Gruta","gmina wiejska",1.01.2019
4,6,3,4,"Łasin","miasto",1.01.2019
4,6,3,5,"Łasin","obszar wiejski",1.01.2019
4,6,4,4,"Radzyń Chełmiński","miasto",1.01.2019
4,6,4,5,"Radzyń Chełmiński","obszar wiejski",1.01.2019
4,6,5,2,"Rogóźno","gmina wiejska",1.01.2019
4,6,6,2,"Świecie nad Osą","gmina wiejska",1.01.2019
4,7,,,"inowrocławski","powiat",1.01.2019
4,7,1,1,"Inowrocław","gmina miejska",1.01.2019
4,7,2,2,"Dąbrowa Biskupia","gmina wiejska",1.01.2019
4,7,3,4,"Gniewkowo","miasto",1.01.2019
4,7,3,5,"Gniewkowo","obszar wiejski",1.01.2019
4,7,4,2,"Inowrocław","gmina wiejska",1.01.2019
4,7,5,4,"Janikowo","miasto",1.01.2019
4,7,5,5,"Janikowo","obszar wiejski",1.01.2019
4,7,6,4,"Kruszwica","miasto",1.01.2019
4,7,6,5,"Kruszwica","obszar wiejski",1.01.2019
4,7,7,4,"Pakość","miasto",1.01.2019
4,7,7,5,"Pakość","obszar wiejski",1.01.2019
4,7,8,2,"Rojewo","gmina wiejska",1.01.2019
4,7,9,2,"Złotniki Kujawskie","gmina wiejska",1.01.2019
4,8,,,"lipnowski","powiat",1.01.2019
4,8,1,1,"Lipno","gmina miejska",1.01.2019
4,8,2,2,"Bobrowniki","gmina wiejska",1.01.2019
4,8,3,2,"Chrostkowo","gmina wiejska",1.01.2019
4,8,4,4,"Dobrzyń nad Wisłą","miasto",1.01.2019
4,8,4,5,"Dobrzyń nad Wisłą","obszar wiejski",1.01.2019
4,8,5,2,"Kikół","gmina wiejska",1.01.2019
4,8,6,2,"Lipno","gmina wiejska",1.01.2019
4,8,7,4,"Skępe","miasto",1.01.2019
4,8,7,5,"Skępe","obszar wiejski",1.01.2019
4,8,8,2,"Tłuchowo","gmina wiejska",1.01.2019
4,8,9,2,"Wielgie","gmina wiejska",1.01.2019
4,9,,,"mogileński","powiat",1.01.2019
4,9,1,2,"Dąbrowa","gmina wiejska",1.01.2019
4,9,2,2,"Jeziora Wielkie","gmina wiejska",1.01.2019
4,9,3,4,"Mogilno","miasto",1.01.2019
4,9,3,5,"Mogilno","obszar wiejski",1.01.2019
4,9,4,4,"Strzelno","miasto",1.01.2019
4,9,4,5,"Strzelno","obszar wiejski",1.01.2019
4,10,,,"nakielski","powiat",1.01.2019
4,10,1,4,"Kcynia","miasto",1.01.2019
4,10,1,5,"Kcynia","obszar wiejski",1.01.2019
4,10,2,4,"Mrocza","miasto",1.01.2019
4,10,2,5,"Mrocza","obszar wiejski",1.01.2019
4,10,3,4,"Nakło nad Notecią","miasto",1.01.2019
4,10,3,5,"Nakło nad Notecią","obszar wiejski",1.01.2019
4,10,4,2,"Sadki","gmina wiejska",1.01.2019
4,10,5,4,"Szubin","miasto",1.01.2019
4,10,5,5,"Szubin","obszar wiejski",1.01.2019
4,11,,,"radziejowski","powiat",1.01.2019
4,11,1,1,"Radziejów","gmina miejska",1.01.2019
4,11,2,2,"Bytoń","gmina wiejska",1.01.2019
4,11,3,2,"Dobre","gmina wiejska",1.01.2019
4,11,4,2,"Osięciny","gmina wiejska",1.01.2019
4,11,5,4,"Piotrków Kujawski","miasto",1.01.2019
4,11,5,5,"Piotrków Kujawski","obszar wiejski",1.01.2019
4,11,6,2,"Radziejów","gmina wiejska",1.01.2019
4,11,7,2,"Topólka","gmina wiejska",1.01.2019
4,12,,,"rypiński","powiat",1.01.2019
4,12,1,1,"Rypin","gmina miejska",1.01.2019
4,12,2,2,"Brzuze","gmina wiejska",1.01.2019
4,12,3,2,"Rogowo","gmina wiejska",1.01.2019
4,12,4,2,"Rypin","gmina wiejska",1.01.2019
4,12,5,2,"Skrwilno","gmina wiejska",1.01.2019
4,12,6,2,"Wąpielsk","gmina wiejska",1.01.2019
4,13,,,"sępoleński","powiat",1.01.2019
4,13,1,4,"Kamień Krajeński","miasto",1.01.2019
4,13,1,5,"Kamień Krajeński","obszar wiejski",1.01.2019
4,13,2,4,"Sępólno Krajeńskie","miasto",1.01.2019
4,13,2,5,"Sępólno Krajeńskie","obszar wiejski",1.01.2019
4,13,3,2,"Sośno","gmina wiejska",1.01.2019
4,13,4,4,"Więcbork","miasto",1.01.2019
4,13,4,5,"Więcbork","obszar wiejski",1.01.2019
4,14,,,"świecki","powiat",1.01.2019
4,14,1,2,"Bukowiec","gmina wiejska",1.01.2019
4,14,2,2,"Dragacz","gmina wiejska",1.01.2019
4,14,3,2,"Drzycim","gmina wiejska",1.01.2019
4,14,4,2,"Jeżewo","gmina wiejska",1.01.2019
4,14,5,2,"Lniano","gmina wiejska",1.01.2019
4,14,6,4,"Nowe","miasto",1.01.2019
4,14,6,5,"Nowe","obszar wiejski",1.01.2019
4,14,7,2,"Osie","gmina wiejska",1.01.2019
4,14,8,2,"Pruszcz","gmina wiejska",1.01.2019
4,14,9,4,"Świecie","miasto",1.01.2019
4,14,9,5,"Świecie","obszar wiejski",1.01.2019
4,14,10,2,"Świekatowo","gmina wiejska",1.01.2019
4,14,11,2,"Warlubie","gmina wiejska",1.01.2019
4,15,,,"toruński","powiat",1.01.2019
4,15,1,1,"Chełmża","gmina miejska",1.01.2019
4,15,2,2,"Chełmża","gmina wiejska",1.01.2019
4,15,3,2,"Czernikowo","gmina wiejska",1.01.2019
4,15,4,2,"Lubicz","gmina wiejska",1.01.2019
4,15,5,2,"Łubianka","gmina wiejska",1.01.2019
4,15,6,2,"Łysomice","gmina wiejska",1.01.2019
4,15,7,2,"Obrowo","gmina wiejska",1.01.2019
4,15,8,2,"Wielka Nieszawka","gmina wiejska",1.01.2019
4,15,9,2,"Zławieś Wielka","gmina wiejska",1.01.2019
4,16,,,"tucholski","powiat",1.01.2019
4,16,1,2,"Cekcyn","gmina wiejska",1.01.2019
4,16,2,2,"Gostycyn","gmina wiejska",1.01.2019
4,16,3,2,"Kęsowo","gmina wiejska",1.01.2019
4,16,4,2,"Lubiewo","gmina wiejska",1.01.2019
4,16,5,2,"Śliwice","gmina wiejska",1.01.2019
4,16,6,4,"Tuchola","miasto",1.01.2019
4,16,6,5,"Tuchola","obszar wiejski",1.01.2019
4,17,,,"wąbrzeski","powiat",1.01.2019
4,17,1,1,"Wąbrzeźno","gmina miejska",1.01.2019
4,17,2,2,"Dębowa Łąka","gmina wiejska",1.01.2019
4,17,3,2,"Książki","gmina wiejska",1.01.2019
4,17,4,2,"Płużnica","gmina wiejska",1.01.2019
4,17,5,2,"Ryńsk","gmina wiejska",1.01.2019
4,18,,,"włocławski","powiat",1.01.2019
4,18,1,1,"Kowal","gmina miejska",1.01.2019
4,18,2,2,"Baruchowo","gmina wiejska",1.01.2019
4,18,3,2,"Boniewo","gmina wiejska",1.01.2019
4,18,4,4,"Brześć Kujawski","miasto",1.01.2019
4,18,4,5,"Brześć Kujawski","obszar wiejski",1.01.2019
4,18,5,2,"Choceń","gmina wiejska",1.01.2019
4,18,6,4,"Chodecz","miasto",1.01.2019
4,18,6,5,"Chodecz","obszar wiejski",1.01.2019
4,18,7,2,"Fabianki","gmina wiejska",1.01.2019
4,18,8,4,"Izbica Kujawska","miasto",1.01.2019
4,18,8,5,"Izbica Kujawska","obszar wiejski",1.01.2019
4,18,9,2,"Kowal","gmina wiejska",1.01.2019
4,18,10,2,"Lubanie","gmina wiejska",1.01.2019
4,18,11,4,"Lubień Kujawski","miasto",1.01.2019
4,18,11,5,"Lubień Kujawski","obszar wiejski",1.01.2019
4,18,12,4,"Lubraniec","miasto",1.01.2019
4,18,12,5,"Lubraniec","obszar wiejski",1.01.2019
4,18,13,2,"Włocławek","gmina wiejska",1.01.2019
4,19,,,"żniński","powiat",1.01.2019
4,19,1,4,"Barcin","miasto",1.01.2019
4,19,1,5,"Barcin","obszar wiejski",1.01.2019
4,19,2,2,"Gąsawa","gmina wiejska",1.01.2019
4,19,3,4,"Janowiec Wielkopolski","miasto",1.01.2019
4,19,3,5,"Janowiec Wielkopolski","obszar wiejski",1.01.2019
4,19,4,4,"Łabiszyn","miasto",1.01.2019
4,19,4,5,"Łabiszyn","obszar wiejski",1.01.2019
4,19,5,2,"Rogowo","gmina wiejska",1.01.2019
4,19,6,4,"Żnin","miasto",1.01.2019
4,19,6,5,"Żnin","obszar wiejski",1.01.2019
4,61,,,"Bydgoszcz","miasto na prawach powiatu",1.01.2019
4,61,1,1,"Bydgoszcz","gmina miejska",1.01.2019
4,62,,,"Grudziądz","miasto na prawach powiatu",1.01.2019
4,62,1,1,"Grudziądz","gmina miejska",1.01.2019
4,63,,,"Toruń","miasto na prawach powiatu",1.01.2019
4,63,1,1,"Toruń","gmina miejska",1.01.2019
4,64,,,"Włocławek","miasto na prawach powiatu",1.01.2019
4,64,1,1,"Włocławek","gmina miejska",1.01.2019
6,,,,"LUBELSKIE","województwo",1.01.2019
6,1,,,"bialski","powiat",1.01.2019
6,1,1,1,"Międzyrzec Podlaski","gmina miejska",1.01.2019
6,1,2,1,"Terespol","gmina miejska",1.01.2019
6,1,3,2,"Biała Podlaska","gmina wiejska",1.01.2019
